PLAYER,TEAM,GP,W,L,MIN,Dist. Feet,Dist. Miles,Dist. Miles Off,Dist. Miles Def,Avg Speed,Avg Speed Off,Avg Speed Def
Josh Gray,PHX,5,0,5,17.3,7341,1.39,0.77,0.62,4.88,5.25,4.48
Josh Hart,LAL,63,27,36,23.2,8943.5,1.69,0.87,0.83,4.4,4.71,4.11
Josh Huestis,OKC,68,43,25,14.2,5494.3,1.04,0.52,0.52,4.39,4.47,4.31
Josh Jackson,PHX,77,19,58,25.4,10022.3,1.9,1.02,0.88,4.5,4.93,4.1
Josh Magette,ATL,18,3,15,12,4616.9,0.87,0.49,0.39,4.51,5.04,4.04
Josh McRoberts,DAL,2,2,0,2.9,1064,0.2,0.12,0.09,4.17,3.8,4.61
Josh Richardson,MIA,80,43,37,33.2,12934.8,2.45,1.33,1.12,4.43,4.72,4.12
Josh Smith,NOP,3,2,1,3.9,1423.7,0.27,0.14,0.13,4.06,4.36,3.8
Jrue Holiday,NOP,81,47,34,36.1,13957.3,2.64,1.41,1.24,4.4,4.91,3.93
Juancho Hernangomez,DEN,25,15,10,11.1,4003.8,0.76,0.4,0.36,4.43,4.65,4.17
Julius Randle,LAL,82,35,47,26.7,9538,1.81,0.96,0.85,4.13,4.54,3.74
Julyan Stone,CHA,23,10,13,7.6,2771.7,0.52,0.27,0.25,4.17,4.44,3.91
Justin Anderson,PHI,37,27,10,13.9,5265.9,1,0.54,0.46,4.31,4.64,3.97
Justin Holiday,CHI,72,24,48,31.5,12448.9,2.36,1.27,1.09,4.5,4.92,4.09
Justin Jackson,SAC,68,21,47,22.1,8625,1.63,0.88,0.75,4.47,4.8,4.13
Justin Patton,MIN,1,0,1,3.7,1347,0.26,0.12,0.13,4.81,4.57,2.47
Justise Winslow,MIA,67,32,35,24.7,9540.1,1.81,0.97,0.84,4.4,4.63,4.14
Jusuf Nurkić,POR,79,48,31,26.4,9815.8,1.86,1.02,0.84,4.25,4.56,3.92
Kadeem Allen,BOS,18,9,9,6,2288.1,0.43,0.24,0.19,4.38,4.83,3.9
Karl-Anthony Towns,MIN,82,47,35,35.6,12738.5,2.41,1.27,1.14,4.07,4.16,3.98
Kawhi Leonard,SAS,9,5,4,23.3,9013.4,1.71,0.95,0.76,4.5,4.87,4.05
Kay Felder,DET,16,6,10,8.7,3620.3,0.69,0.38,0.31,4.74,5.23,4.18
Kelly Olynyk,MIA,75,41,34,23.3,8848.8,1.68,0.91,0.76,4.31,4.64,3.98
Kelly Oubre Jr.,WAS,81,43,38,27.5,10166.3,1.93,1,0.92,4.23,4.39,4.07
Kemba Walker,CHA,80,36,44,34.2,12611.1,2.39,1.33,1.06,4.2,4.66,3.73
Kendrick Perkins,CLE,1,0,1,14.5,4639,0.88,0.45,0.43,3.73,3.51,3.13
Kenneth Faried,DEN,32,16,16,14.4,5387.3,1.02,0.55,0.47,4.28,4.52,4.01
Kent Bazemore,ATL,64,19,45,27.5,10809.1,2.05,1.08,0.96,4.48,4.73,4.24
Kentavious Caldwell-Pope,LAL,74,31,43,33.2,12482.7,2.36,1.22,1.14,4.35,4.69,4.03
Kevin Durant,GSW,68,49,19,34.2,12128.8,2.3,1.21,1.09,4.06,4.55,3.63
Kevin Love,CLE,59,37,22,28,10488.8,1.99,1.05,0.94,4.27,4.46,4.09
Kevon Looney,GSW,66,45,21,13.8,5374.8,1.02,0.54,0.48,4.46,4.75,4.18
Khem Birch,ORL,42,14,28,13.8,5149.9,0.98,0.52,0.45,4.32,4.54,4.09
Khris Middleton,MIL,81,44,37,36.4,13019.7,2.47,1.27,1.2,4.09,4.38,3.82
Klay Thompson,GSW,73,55,18,34.3,13177.2,2.5,1.32,1.18,4.4,4.93,3.93
Kobi Simmons,MEM,32,6,26,20.1,7950.2,1.51,0.82,0.69,4.54,4.78,4.26
Kosta Koufos,SAC,71,22,49,19.6,7439.1,1.41,0.74,0.66,4.36,4.56,4.16
Kris Dunn,CHI,52,19,33,29.3,11534.9,2.18,1.16,1.02,4.48,4.89,4.09
Kristaps Porziņģis,NYK,48,22,26,32.4,11793.9,2.23,1.22,1.02,4.15,4.49,3.81
Kyle Anderson,SAS,74,41,33,26.7,10330.2,1.96,1.08,0.88,4.41,4.69,4.1
Kyle Collinsworth,DAL,32,9,23,15,6144.4,1.16,0.62,0.55,4.67,4.89,4.47
Kyle Korver,CLE,73,43,30,21.6,8395.5,1.59,0.83,0.76,4.44,4.78,4.12
Kyle Kuzma,LAL,77,34,43,31.2,12165.6,2.3,1.23,1.07,4.52,5.05,4.03
Kyle Lowry,TOR,78,57,21,32.2,11844.8,2.24,1.23,1.02,4.21,4.62,3.8
Kyle O'Quinn,NYK,76,27,49,17.9,6482.6,1.23,0.65,0.57,4.14,4.37,3.91
Kyle Singler,OKC,11,5,6,3.3,1270.1,0.24,0.13,0.11,4.29,4.7,3.89
Kyrie Irving,BOS,57,38,19,32.2,11906.3,2.25,1.24,1.02,4.22,4.65,3.79
LaMarcus Aldridge,SAS,75,45,30,33.5,12054.6,2.28,1.23,1.06,4.11,4.23,3.97
Lance Stephenson,IND,82,48,34,22.6,8020.4,1.52,0.8,0.72,4.06,4.23,3.89
Lance Thomas,NYK,72,24,48,18.4,7362.6,1.39,0.74,0.66,4.58,4.76,4.39
Langston Galloway,DET,58,28,30,14.9,5860.3,1.11,0.59,0.52,4.49,4.86,4.14
Larry Drew II,NOP,10,6,4,7,2819.7,0.53,0.29,0.25,4.55,4.97,4.3
Larry Nance Jr.,CLE,66,32,34,21.5,8504.4,1.61,0.84,0.77,4.49,4.92,4.1
Lauri Markkanen,CHI,68,23,45,29.7,11629.3,2.2,1.24,0.97,4.46,5.08,3.86
LeBron James,CLE,82,50,32,36.9,12556.1,2.38,1.26,1.12,3.88,4.1,3.65
London Perrantes,CLE,14,8,6,4.7,1696.9,0.32,0.18,0.14,4.11,4.51,3.67
Lonzo Ball,LAL,52,24,28,34.2,13096.7,2.48,1.3,1.18,4.45,4.92,4.03
Lorenzo Brown,TOR,14,9,5,9.9,3917.1,0.74,0.38,0.36,4.52,4.74,4.22
Lou Williams,LAC,79,42,37,32.8,11630.9,2.2,1.18,1.02,4.04,4.44,3.66
Luc Mbah a Moute,HOU,61,52,9,25.6,9124.9,1.73,0.9,0.83,4.05,4.25,3.86
Lucas Nogueira,TOR,49,36,13,8.5,3128.8,0.59,0.31,0.28,4.18,4.42,3.98
Luis Montero,DET,2,1,1,4,1571,0.3,0.15,0.15,4.53,4.46,4.61
Luke Babbitt,MIA,49,15,34,14.1,5717.3,1.08,0.6,0.48,4.63,5.05,4.18
Luke Kennard,DET,73,34,39,20,7799.3,1.48,0.81,0.67,4.47,4.89,4.06
Luke Kornet,NYK,20,6,14,16.3,6382,1.21,0.67,0.54,4.46,4.88,3.99
Luol Deng,LAL,1,0,1,13.1,5284,1,0.49,0.51,4.61,4.9,4.35
Malachi Richardson,TOR,26,8,18,12.4,4506.3,0.85,0.46,0.39,4.13,4.37,3.84
Malcolm Brogdon,MIL,47,25,22,29.8,11227.6,2.13,1.12,1.01,4.29,4.67,3.93
Malcolm Delaney,ATL,53,16,37,18.7,6928.1,1.31,0.71,0.6,4.23,4.57,3.89
Malcolm Miller,TOR,15,15,0,8.4,3500.5,0.66,0.36,0.3,4.72,4.88,4.53
Malik Beasley,DEN,62,34,28,9.4,3659.1,0.69,0.37,0.33,4.48,4.78,4.18
Malik Monk,CHA,63,26,37,13.6,5366.1,1.02,0.55,0.46,4.51,4.84,4.18
Mangok Mathiang,CHA,4,3,1,5,1933.3,0.37,0.21,0.15,4.59,4.51,4.01
Manu Ginobili,SAS,65,39,26,20,7369.5,1.4,0.77,0.62,4.2,4.53,3.86
MarShon Brooks,MEM,7,2,5,27.5,10125.6,1.92,1.04,0.88,4.18,4.37,3.99
Marc Gasol,MEM,73,21,52,33,10781.3,2.04,1.13,0.92,3.74,3.98,3.47
Marcin Gortat,WAS,82,43,39,25.3,9496.3,1.8,0.95,0.85,4.28,4.5,4.06
Marco Belinelli,PHI,79,39,40,24.3,9545.4,1.81,1,0.81,4.47,5.01,3.95
Marcus Georges-Hunt,MIN,42,24,18,5.3,1916.6,0.36,0.18,0.18,4.08,4.03,4.13
Marcus Morris Sr.,BOS,52,32,20,26.8,9677.3,1.83,1,0.83,4.12,4.41,3.82
Marcus Paige,CHA,5,4,1,5.6,2109.8,0.4,0.23,0.17,4.29,4.45,4.12
Marcus Smart,BOS,51,35,16,30.1,10837.5,2.05,1.09,0.96,4.1,4.37,3.83
Mario Chalmers,MEM,66,21,45,21.5,7854.1,1.49,0.84,0.65,4.16,4.59,3.71
Mario Hezonja,ORL,75,21,54,22.1,8266.3,1.57,0.85,0.72,4.29,4.63,3.95
Markel Brown,HOU,4,4,0,7.9,3063,0.58,0.3,0.28,4.39,4.42,4.37
Markelle Fultz,PHI,14,11,3,18.1,7396.1,1.4,0.76,0.64,4.67,5.07,4.27
Markieff Morris,WAS,73,37,36,27,9193.2,1.74,0.91,0.83,3.89,4.04,3.74
Marquese Chriss,PHX,72,19,53,21.2,8110.6,1.54,0.83,0.7,4.35,4.8,3.92
Marquis Teague,MEM,3,0,3,24.6,8686.3,1.65,0.92,0.72,4,4.55,3.6
Marreese Speights,ORL,52,15,37,13,4234.2,0.8,0.42,0.38,3.71,3.88,3.55
Marshall Plumlee,MIL,8,5,3,6.5,2519.3,0.48,0.26,0.22,4.43,4.73,4.1
Marvin Williams,CHA,78,33,45,25.7,9814.3,1.86,1.02,0.84,4.35,4.77,3.93
Mason Plumlee,DEN,74,40,34,19.4,7173.8,1.36,0.72,0.64,4.26,4.55,3.98
Matt Costello,SAS,4,2,2,8.1,3106.8,0.59,0.3,0.29,4.48,4.74,4.25
Matt Williams Jr.,MIA,3,1,2,3.8,1389.7,0.26,0.13,0.13,4.22,4.56,3.93
Matthew Dellavedova,MIL,37,21,16,18.7,7106.8,1.35,0.72,0.62,4.34,4.8,3.9
Maurice Harkless,POR,59,36,23,21.4,8204.9,1.55,0.84,0.72,4.39,4.56,4.21
Maxi Kleber,DAL,72,20,52,16.8,6238.6,1.18,0.63,0.55,4.25,4.38,4.1
Meyers Leonard,POR,33,17,16,7.7,2805.2,0.53,0.29,0.24,4.13,4.27,3.96
Michael Beasley,NYK,73,23,50,22.1,8163.4,1.55,0.83,0.72,4.24,4.48,3.99
Michael Carter-Williams,CHA,52,23,29,16.1,6433.3,1.22,0.66,0.55,4.58,4.81,4.32
Michael Kidd-Gilchrist,CHA,74,34,40,25,9955,1.89,0.97,0.92,4.53,4.62,4.43
Mike Conley,MEM,12,7,5,31.1,11631.1,2.2,1.21,0.99,4.25,4.64,3.87
Mike James,NOP,36,11,25,19.1,7536.7,1.43,0.77,0.66,4.51,4.85,4.14
Mike Muscala,ATL,53,14,39,20,8108.6,1.54,0.84,0.69,4.63,5.02,4.23
Mike Scott,WAS,76,39,37,18.5,7124.5,1.35,0.73,0.61,4.42,4.79,4.04
Miles Plumlee,ATL,55,19,36,16.7,6513,1.23,0.69,0.55,4.48,4.88,4.05
Milos Teodosic,LAC,45,29,16,25.2,9560.2,1.81,0.97,0.84,4.32,4.75,3.91
Milton Doyle,BKN,10,2,8,12.4,4847.1,0.92,0.51,0.4,4.45,4.7,4.06
Mindaugas Kuzminskas,NYK,1,0,1,1.9,683,0.13,0.05,0.07,3.23,11.78,4.46
Mirza Teletovic,MIL,9,4,5,15.8,5835.7,1.11,0.59,0.52,4.19,4.57,3.92
Montrezl Harrell,LAC,76,39,37,17,6225.3,1.18,0.61,0.57,4.16,4.49,3.87
Monté Morris,DEN,3,2,1,8.4,3257.3,0.62,0.34,0.27,4.52,4.79,3.79
Myke Henry,MEM,20,3,17,18.9,7679.6,1.45,0.81,0.65,4.64,4.99,4.26
Myles Turner,IND,65,39,26,28.3,10632,2.01,1.08,0.94,4.29,4.62,3.97
Nate Wolters,UTA,5,3,2,3.8,1316,0.25,0.14,0.11,3.87,4.25,3.43
Naz Mitrou-Long,UTA,1,0,1,0.5,231,0.04,0.02,0.02,0,0,0
Nemanja Bjelica,MIN,67,38,29,20.5,7826.3,1.48,0.79,0.69,4.35,4.53,4.17
Nene,HOU,52,42,10,14.6,5432.4,1.03,0.53,0.5,4.24,4.51,3.99
Nerlens Noel,DAL,30,6,24,15.7,5897.4,1.12,0.6,0.52,4.28,4.41,4.14
Nick Collison,OKC,13,9,4,4.5,1741.5,0.33,0.18,0.15,4.42,4.68,3.94
Nick Young,GSW,80,56,24,17.4,6278.7,1.19,0.63,0.56,4.13,4.42,3.85
Nicolas Batum,CHA,64,27,37,30.9,11941.6,2.26,1.2,1.06,4.4,4.65,4.14
Nicolas Brussino,ATL,4,0,4,2.5,936.3,0.18,0.09,0.08,4.25,5.31,3.36
Nigel Hayes,SAC,9,6,3,13.6,5104.8,0.97,0.54,0.43,4.22,4.68,3.75
Nik Stauskas,BKN,41,14,27,12.8,4905.9,0.93,0.51,0.42,4.37,4.78,3.95
Nikola Jokić,DEN,75,43,32,32.6,11440.4,2.17,1.19,0.98,4.06,4.46,3.66
Nikola Mirotic,NOP,55,34,21,27.2,10491.8,1.99,1.05,0.93,4.39,4.9,3.94
Nikola Vučević,ORL,57,17,40,29.5,10362.5,1.96,1.02,0.94,4.05,4.26,3.84
Noah Vonleh,CHI,54,24,30,16.2,6234.6,1.18,0.64,0.54,4.4,4.77,4.01
Norman Powell,TOR,70,51,19,15.2,6037.6,1.14,0.61,0.54,4.56,4.91,4.23
OG Anunoby,TOR,74,51,23,20,7912.9,1.5,0.78,0.72,4.54,4.71,4.36
Okaro White,CLE,6,2,4,13.3,5287,1,0.52,0.48,4.55,4.75,4.35
Omari Johnson,MEM,4,1,3,18.8,7021.8,1.33,0.71,0.61,4.24,4.62,4.02
Omer Asik,CHI,18,7,11,10.1,3586.7,0.68,0.35,0.33,4,4.31,3.73
Omri Casspi,GSW,53,40,13,14,5556.4,1.05,0.56,0.49,4.54,4.99,4.12
Otto Porter Jr.,WAS,77,42,35,31.6,12413.8,2.35,1.26,1.09,4.48,4.78,4.18
P.J. Tucker,HOU,82,65,17,27.8,9923.6,1.88,0.97,0.91,4.06,4.2,3.93
PJ Dozier,OKC,2,1,1,1.6,593.5,0.11,0.06,0.05,3.76,3.87,3.66
Pascal Siakam,TOR,81,59,22,20.7,8321,1.58,0.85,0.73,4.6,5.03,4.18
Pat Connaughton,POR,82,49,33,18.1,7028.1,1.33,0.74,0.59,4.41,4.68,4.11
Patrick Beverley,LAC,11,5,6,30.3,12091.9,2.29,1.22,1.07,4.53,4.85,4.21
Patrick McCaw,GSW,57,41,16,16.9,6543.5,1.24,0.65,0.59,4.42,4.69,4.15
Patrick Patterson,OKC,80,48,32,15.3,5478.5,1.04,0.54,0.5,4.07,4.33,3.81
Patty Mills,SAS,82,47,35,25.7,10216.8,1.93,1.09,0.85,4.53,4.94,4.1
Pau Gasol,SAS,77,45,32,23.5,8469.4,1.6,0.88,0.72,4.1,4.36,3.83
Paul George,OKC,78,47,31,36.6,13532.8,2.56,1.35,1.21,4.21,4.62,3.83
Paul Millsap,DEN,38,22,16,30.1,10541.3,2,1.07,0.93,4.11,4.39,3.82
Paul Zipser,CHI,54,17,37,15.3,6044.8,1.14,0.62,0.53,4.51,5.02,4.04
Quincy Acy,BKN,68,25,43,19.4,7096.9,1.34,0.75,0.6,4.16,4.51,3.79
Quincy Pondexter,CHI,23,6,17,8.5,3291.3,0.62,0.33,0.3,4.39,4.74,4.07
Quinn Cook,GSW,33,21,12,22.4,9242.2,1.75,0.97,0.78,4.75,5.27,4.22
RJ Hunter,HOU,5,3,2,9,3406.4,0.65,0.34,0.31,4.14,4.53,3.78
Rajon Rondo,NOP,65,41,24,26.2,9897.2,1.87,0.98,0.89,4.29,4.67,3.95
Ramon Sessions,WAS,28,10,18,14,4986.9,0.94,0.53,0.42,4.2,4.62,3.77
Rashad Vaughn,ORL,28,13,15,7.6,2833.5,0.54,0.27,0.27,4.28,4.4,4.18
Raul Neto,UTA,41,28,13,12.2,4839,0.92,0.5,0.41,4.61,4.96,4.23
Raymond Felton,OKC,80,48,32,16.7,5953.4,1.13,0.58,0.54,4.05,4.24,3.86
Reggie Bullock Jr.,DET,62,32,30,27.9,10784.4,2.04,1.08,0.96,4.42,4.66,4.16
Reggie Hearn,DET,3,3,0,2.2,685.7,0.13,0.08,0.05,4.21,3.6,5.06
Reggie Jackson,DET,45,27,18,26.7,10090.3,1.91,1.05,0.86,4.32,4.67,3.95
Richard Jefferson,DEN,20,10,10,8.2,2962.1,0.56,0.3,0.26,4.13,4.2,4.06
Richaun Holmes,PHI,47,30,17,15.5,5765.3,1.09,0.57,0.52,4.23,4.5,3.98
Ricky Rubio,UTA,77,44,33,29.3,11389.6,2.16,1.21,0.94,4.45,4.89,3.99
Robert Covington,PHI,79,51,28,31.7,11878.7,2.25,1.18,1.07,4.27,4.65,3.92
Robin Lopez,CHI,64,23,41,26.4,9845.9,1.86,1,0.86,4.24,4.59,3.92
Rodney Hood,CLE,60,29,31,26.9,10203.4,1.93,1.04,0.89,4.31,4.62,4.01
Rodney McGruder,MIA,18,11,7,16.6,6745.2,1.28,0.68,0.6,4.62,4.85,4.39
Rodney Purvis,ORL,16,5,11,18.1,6643.1,1.26,0.66,0.6,4.26,4.4,4.11
Ron Baker,NYK,28,11,17,13.1,5483.2,1.04,0.56,0.48,4.78,5.25,4.32
Rondae Hollis-Jefferson,BKN,66,25,41,28.1,11067.7,2.1,1.14,0.96,4.49,4.8,4.19
Royce O'Neale,UTA,69,43,26,16.7,6440.5,1.22,0.66,0.56,4.44,4.72,4.13
Rudy Gay,SAS,57,36,21,21.6,8299.3,1.57,0.86,0.71,4.38,4.63,4.1
Rudy Gobert,UTA,56,37,19,32.4,12175.9,2.31,1.26,1.04,4.3,4.62,3.97
Russell Westbrook,OKC,78,47,31,36.4,13246.1,2.51,1.35,1.16,4.14,4.67,3.66
Ryan Anderson,HOU,66,52,14,26.1,9474.3,1.79,0.95,0.84,4.13,4.39,3.89
Ryan Arcidiacono,CHI,24,6,18,12.7,5249.6,0.99,0.53,0.47,4.73,5.24,4.23
Salah Mejri,DAL,61,21,40,11.9,4579.4,0.87,0.46,0.41,4.37,4.49,4.23
Sam Dekker,LAC,73,36,37,12.1,5036.1,0.95,0.51,0.45,4.74,5.27,4.27
Scotty Hopson,DAL,1,0,1,8.4,3579,0.68,0.35,0.33,5.04,4.12,4.54
Sean Kilpatrick,CHI,52,22,30,12.3,4628.9,0.88,0.47,0.41,4.32,4.68,3.97
Semi Ojeleye,BOS,70,47,23,16.2,6298.3,1.19,0.65,0.55,4.43,4.71,4.14
Serge Ibaka,TOR,76,53,23,27.5,10161.9,1.92,1.04,0.88,4.22,4.57,3.88
Shabazz Muhammad,MIL,43,25,18,9.7,3860.1,0.73,0.37,0.36,4.53,4.56,4.5
Shabazz Napier,POR,74,46,28,20.8,7656.6,1.45,0.8,0.65,4.23,4.51,3.93
Shane Larkin,BOS,51,36,15,14.6,5629.9,1.07,0.57,0.5,4.41,4.51,4.3
Shaquille Harrison,PHX,23,3,20,16.7,7380.5,1.4,0.75,0.65,5,5.5,4.53
Shaun Livingston,GSW,71,49,22,15.9,6200.5,1.17,0.62,0.55,4.47,5.01,3.99
Shelvin Mack,ORL,69,21,48,19.8,7806.5,1.48,0.8,0.68,4.54,4.92,4.16
Sindarius Thornwell,LAC,73,36,37,15.8,6342.3,1.2,0.6,0.6,4.55,4.75,4.37
Skal Labissiere,SAC,60,19,41,20.7,7967.5,1.51,0.8,0.71,4.42,4.65,4.19
Solomon Hill,NOP,12,8,4,15.6,5877.7,1.11,0.6,0.52,4.31,4.79,3.86
Spencer Dinwiddie,BKN,78,27,51,28.9,10504.7,1.99,1.12,0.87,4.13,4.51,3.72
Stanley Johnson,DET,69,33,36,27.4,10304.9,1.95,1.01,0.94,4.29,4.43,4.15
Stephen Curry,GSW,51,41,10,32,12764.6,2.42,1.28,1.13,4.55,5.24,3.96
Sterling Brown,MIL,54,26,28,14.4,5505.6,1.04,0.52,0.53,4.42,4.46,4.38
Steven Adams,OKC,75,43,32,32.8,11779.2,2.23,1.1,1.13,4.09,4.22,3.98
T.J. Leaf,IND,53,31,22,8.7,3404.7,0.64,0.36,0.29,4.51,4.78,4.19
T.J. McConnell,PHI,75,50,25,22.4,9434.6,1.79,0.97,0.82,4.78,5.24,4.32
T.J. Warren,PHX,65,18,47,33,12893.7,2.44,1.28,1.16,4.46,4.72,4.21
Taj Gibson,MIN,82,47,35,33.3,12295.1,2.33,1.25,1.08,4.21,4.36,4.05
Tarik Black,HOU,51,40,11,10.5,4005,0.76,0.4,0.35,4.33,4.55,4.09
Taurean Prince,ATL,81,24,57,30,10913.9,2.07,1.09,0.97,4.14,4.33,3.95
Terrance Ferguson,OKC,59,37,22,12.6,4782.4,0.91,0.44,0.47,4.32,4.29,4.35
Terrence Ross,ORL,24,10,14,25,9966.4,1.89,0.97,0.92,4.55,4.89,4.25
Terry Rozier,BOS,77,51,26,26,10344,1.96,1.08,0.88,4.53,4.88,4.17
Thabo Sefolosha,UTA,38,16,22,21.2,8133.7,1.54,0.85,0.7,4.38,4.74,4.01
Thaddeus Young,IND,81,48,33,32.2,12305.5,2.33,1.2,1.13,4.36,4.56,4.16
Thomas Bryant,LAL,15,7,8,4.8,1890.1,0.36,0.19,0.16,4.5,5,3.86
Thon Maker,MIL,73,40,33,16.8,6711.6,1.27,0.63,0.65,4.57,4.65,4.49
Tim Frazier,WAS,59,31,28,14.2,5456.3,1.03,0.54,0.49,4.42,4.66,4.17
Tim Hardaway Jr.,NYK,57,19,38,33.1,12353.6,2.34,1.25,1.09,4.28,4.53,4.02
Tim Quarterman,HOU,3,2,1,4.3,1713.3,0.32,0.19,0.13,4.71,4.72,4.7
Timofey Mozgov,BKN,29,11,18,11.9,4771.5,0.9,0.51,0.4,4.58,5,4.13
Timothe Luwawu-Cabarrot,PHI,51,29,22,15.6,6617.5,1.25,0.69,0.57,4.83,5.37,4.3
Tobias Harris,LAC,80,39,41,33.4,13062,2.47,1.37,1.1,4.46,4.91,4
Tomas Satoransky,WAS,73,39,34,22.5,9014.8,1.71,0.91,0.8,4.62,4.87,4.37
Tony Allen,NOP,22,12,10,12.4,4729.8,0.9,0.47,0.43,4.34,4.68,4.02
Tony Bradley,UTA,9,6,3,3.2,1206.1,0.23,0.12,0.11,4.35,4.35,4.35
Tony Parker,SAS,55,32,23,19.5,8007.8,1.52,0.87,0.65,4.68,5.12,4.19
Tony Snell,MIL,74,42,32,27.4,9712.2,1.84,0.9,0.94,4.06,4.18,3.94
Torrey Craig,DEN,39,22,17,16.1,6532.1,1.24,0.64,0.6,4.62,4.78,4.48
Travis Wear,LAL,17,7,10,13.4,4987.9,0.94,0.5,0.44,4.43,5.07,3.84
Treveon Graham,CHA,63,28,35,16.7,6703.9,1.27,0.68,0.59,4.59,4.79,4.38
Trevor Ariza,HOU,67,51,16,33.9,11833.1,2.24,1.14,1.11,3.98,4.03,3.94
Trevor Booker,IND,67,36,31,17.1,6609.7,1.25,0.67,0.58,4.41,4.68,4.14
Trey Burke,NYK,36,10,26,21.8,8577.1,1.62,0.88,0.75,4.52,4.87,4.17
Trey Lyles,DEN,73,41,32,19.1,6896.3,1.31,0.72,0.59,4.16,4.52,3.79
Trey McKinney-Jones,IND,1,1,0,1.2,533,0.1,0.06,0.04,4.85,7.24,0
Tristan Thompson,CLE,53,27,26,20.2,7997.4,1.51,0.81,0.71,4.5,4.79,4.21
Troy Daniels,PHX,79,20,59,20.5,8272.2,1.57,0.86,0.7,4.59,5.09,4.1
Troy Williams,NYK,21,7,14,14.6,5806.2,1.1,0.58,0.51,4.63,4.88,4.38
Tyler Cavanaugh,ATL,38,11,27,13.3,5348.1,1.01,0.57,0.44,4.6,5.05,4.13
Tyler Dorsey,ATL,56,15,41,17.4,6824.9,1.29,0.68,0.61,4.49,4.65,4.31
Tyler Ennis,LAL,54,22,32,12.7,5013.5,0.95,0.51,0.44,4.63,5.18,4.14
Tyler Johnson,MIA,71,38,33,28.5,11234.1,2.13,1.13,1,4.48,4.65,4.3
Tyler Lydon,DEN,1,1,0,2.2,897,0.17,0.11,0.06,5.53,4.28,7.8
Tyler Ulis,PHX,71,20,51,23.4,9101.4,1.72,0.89,0.83,4.44,4.67,4.21
Tyler Zeller,MIL,64,26,38,16.6,6372.2,1.21,0.64,0.56,4.38,4.65,4.12
Tyreke Evans,MEM,52,19,33,30.9,10670.6,2.02,1.12,0.9,3.94,4.3,3.56
Tyrone Wallace,LAC,30,17,13,28.4,11399.7,2.16,1.14,1.02,4.59,4.98,4.22
Tyson Chandler,PHX,46,15,31,25,8619.2,1.63,0.86,0.77,3.93,4.13,3.72
Tyus Jones,MIN,82,47,35,17.9,7070.8,1.34,0.72,0.62,4.5,4.71,4.27
Udonis Haslem,MIA,14,9,5,5.1,1617.3,0.31,0.17,0.14,3.61,3.63,3.58
Vander Blue,LAL,5,1,4,9,3287.4,0.62,0.32,0.3,4.16,4.85,3.61
Victor Oladipo,IND,75,48,27,34,13279.3,2.52,1.32,1.2,4.45,4.75,4.15
Vince Carter,SAC,58,20,38,17.7,6107.3,1.16,0.63,0.53,3.97,4.2,3.72
Vincent Hunter,MEM,4,0,4,1.9,620.5,0.12,0.06,0.05,4.06,4.99,3.17
Wade Baldwin IV,POR,7,4,3,11.5,4732.3,0.9,0.47,0.43,4.82,5.11,4.53
Walt Lemon Jr.,NOP,5,4,1,7,1976,0.37,0.19,0.18,4.91,5.13,4.68
Wayne Ellington,MIA,76,41,35,26.6,10160.2,1.92,1.07,0.86,4.36,4.7,3.99
Wayne Selden,MEM,35,10,25,19.8,7412.1,1.4,0.77,0.64,4.28,4.57,3.97
Wes Iwundu,ORL,62,18,44,16.5,6425.5,1.22,0.64,0.57,4.53,4.66,4.38
Wesley Johnson,LAC,74,38,36,20.1,7464.6,1.41,0.72,0.7,4.23,4.37,4.1
Wesley Matthews,DAL,63,20,43,33.8,12476.2,2.36,1.31,1.05,4.2,4.48,3.91
Will Barton,DEN,81,46,35,33.1,12052.6,2.28,1.24,1.04,4.21,4.57,3.85
Willie Cauley-Stein,SAC,73,23,50,28,10600.9,2.01,1.07,0.94,4.31,4.59,4.04
Willie Reed,DET,42,20,22,10.2,3814.4,0.72,0.36,0.36,4.26,4.43,4.1
Willy Hernangomez,CHA,48,20,28,10.3,3947.9,0.75,0.4,0.35,4.38,4.72,4.05
Wilson Chandler,DEN,74,41,33,31.7,11196.7,2.12,1.11,1.01,4.04,4.18,3.89
Xavier Munford,MIL,6,2,4,3.5,1253.2,0.24,0.13,0.1,4.43,4.81,3.99
Xavier Rathan-Mayes,MEM,5,0,5,23.6,8593,1.63,0.91,0.72,4.65,5.23,4.16
Xavier Silas,BOS,2,1,1,3.8,1447,0.27,0.13,0.14,4.02,5.58,4.26
Yogi Ferrell,DAL,82,24,58,27.8,10791.7,2.04,1.12,0.93,4.42,4.72,4.1
Zach Collins,POR,66,41,25,15.8,5736.1,1.09,0.59,0.5,4.15,4.32,3.98
Zach LaVine,CHI,24,9,15,27.4,10967.7,2.08,1.12,0.96,4.6,5.05,4.17
Zach Randolph,SAC,59,18,41,25.6,8869.9,1.68,0.9,0.78,3.96,4.06,3.84
Zaza Pachulia,GSW,69,47,22,14.1,5235,0.99,0.5,0.49,4.25,4.56,3.98
Zhou Qi,HOU,18,14,4,6.9,2525.6,0.48,0.26,0.22,4.1,4.2,3.99
